id,name,address,city,state,country,zip_code,county,latitude,longitude,description,phone,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,rating,address_link,website,resource_type,embedding
ed11b1a4-3ef4-4016-a384-1b3afb9ef42d,Big Brother Big Sister,315 Tauber Street,College Station,Texas,United States,77840,Brazos,30.6200488,-96.3464578,We provide mentoring services to children 6-18 years of age. We help nurture children and strengthen communities.,(979) 224-3660,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,https://maps.google.com/?cid=11746918291455438641,http://www.bbbsbrazos.com/,Error: Not Found,"[-0.007873535,-0.012512207,0.0022125244,0.05343628,-0.030029297,0.010498047,0.023910522,0.008430481,-0.037017822,-0.003868103,-0.026168823,-0.055389404,0.016784668,-0.02355957,0.014007568,0.043884277,0.015289307,0.026046753,-0.015655518,-0.0056419373,-0.003145218,-0.0041007996,0.006008148,0.0154953,0.027160645,0.0043563843,0.016952515,-0.0047302246,0.07116699,-0.01651001,0.027252197,-0.030166626,0.0011539459,0.021591187,-0.03338623,-0.024810791,0.010231018,0.03375244,0.056030273,0.014976501,-0.0074501038,-0.0033035278,0.012573242,0.0135269165,-0.06695557,0.013420105,-0.04257202,0.00066137314,0.0074806213,0.022628784,-0.0025577545,-0.002948761,-0.036468506,0.007987976,-0.004135132,-0.016967773,0.010314941,0.011993408,0.014587402,0.0011672974,-0.008560181,0.0008292198,-0.006084442,0.002670288,-0.018539429,-0.032318115,-0.016662598,-0.028030396,-0.009849548,0.0038452148,-0.037750244,0.028533936,0.012214661,-0.011955261,-0.022781372,0.03488159,0.01737976,0.038726807,-0.040252686,-0.041931152,-0.045684814,0.039916992,0.0184021,0.041656494,-0.02520752,0.0071372986,-0.014953613,-0.01600647,-0.0041122437,0.01109314,0.018951416,-0.013046265,0.011566162,0.07269287,0.047698975,-0.015014648,-0.036071777,-0.03967285,0.08959961,0.018188477,-0.007843018,-0.070373535,-0.0017881393,-0.005504608,-0.04977417,-0.029281616,0.010070801,-0.01436615,0.009552002,0.029663086,-0.09429932,-0.00894165,-0.0013418198,0.0113220215,0.00083065033,0.017074585,0.027908325,-0.06585693,0.013168335,0.006801605,0.04449463,0.032196045,-0.01991272,0.038909912,0.0113220215,-0.012580872,0.022323608,0.011169434,-0.014625549,-0.030685425,0.0066452026,-0.013374329,-5.465746e-05,0.04284668,-0.062683105,-0.017807007,-0.0385437,-0.013130188,0.00554657,0.034240723,0.04788208,-0.013969421,0.033050537,0.0045051575,-0.025421143,-0.01084137,-0.05529785,-0.0053749084,-0.005466461,-0.00121212,-0.015350342,-0.0062408447,-0.041625977,-0.030883789,-0.024047852,-0.0059547424,0.008758545,0.044006348,-0.05117798,-0.0096588135,0.030059814,-0.017044067,-0.00856781,0.015403748,-0.058624268,0.060943604,0.018356323,-0.013252258,-0.0569458,-0.019302368,0.048217773,0.011627197,0.009719849,0.025390625,-0.0037155151,-0.0340271,0.032348633,-0.036743164,-0.019989014,-0.00881958,0.0074424744,-0.0028800964,-0.012176514,0.005420685,-0.019439697,0.030059814,-0.018203735,-0.0008597374,0.06878662,-0.0004925728,-0.031555176,0.00831604,0.06842041,-0.033111572,0.0032520294,-0.02305603,-0.032928467,-0.043182373,-0.0013751984,0.04324341,0.0027217865,-0.00084877014,0.01927185,-0.0067481995,-0.04046631,-0.08074951,-0.04473877,-0.019592285,-0.046905518,-0.03164673,0.024215698,-0.03491211,0.05657959,0.020614624,-0.011772156,-0.005016327,-0.04534912,0.022460938,-0.0066986084,-0.009246826,-0.03918457,0.024551392,-0.0021953583,0.024597168,0.018432617,0.06100464,-0.009849548,-0.05050659,-0.010826111,-0.012763977,0.008720398,0.05670166,0.050872803,-0.018127441,0.0107803345,0.011672974,-0.06317139,-0.015472412,0.04058838,-0.038604736,0.0067710876,-0.0107803345,-0.016860962,0.026062012,0.022613525,-0.009437561,0.010482788,-0.035308838,0.0309906,0.042755127,-0.021240234,-0.01663208,0.017593384,-0.051452637,-0.01927185,-0.0064811707,0.0038375854,0.03062439,0.033050537,-0.021575928,-0.02192688,0.0012664795,-0.04434204,-0.09039307,-0.07910156,-0.016403198,0.017837524,0.0317688,-0.005241394,0.001786232,0.011909485,0.016860962,0.0124435425,0.013916016,-0.01789856,-0.010810852,0.016525269,0.03213501,0.0034561157,0.03237915,-0.023742676,0.032073975,-0.051330566,-0.015838623,-0.0029678345,0.028533936,0.04626465,-0.015853882,-0.016418457,0.03237915,-0.005947113,-0.0023975372,-0.03857422,-0.0019140244,-0.027282715,0.015434265,0.018707275,-0.05596924,0.009284973,0.018035889,-0.0058135986,0.051086426,-0.03982544,-0.050933838,0.045410156,-0.013076782,0.010437012,0.068237305,0.014953613,-0.03604126,-0.025665283,0.05090332,0.009635925,-0.009292603,0.017578125,-0.017349243,-0.009216309,-0.0036964417,-0.015853882,-0.002609253,-0.015182495,0.0038928986,0.00573349,-0.032043457,-0.002040863,-0.01763916,0.014007568,0.04437256,-0.017318726,-0.0017004013,0.004383087,-0.042541504,-0.0034618378,0.06896973,0.043395996,-0.070739746,0.028869629,0.027618408,-0.04107666,0.0715332,-0.03253174,-0.029403687,-0.045928955,0.0035686493,-0.011314392,-0.03503418,0.033691406,0.002779007,0.024353027,0.038208008,0.03878784,0.03933716,0.03604126,-0.0041542053,-0.04324341,0.004917145,0.028839111,0.010955811,-0.005306244,0.047607422,-0.005542755,0.03186035,0.012840271,-0.019348145,0.0061912537,-0.008468628,-0.030761719,-0.025115967,0.037506104,-0.027755737,-0.028884888,0.02078247,0.021911621,0.024398804,0.031204224,0.0050849915,0.05090332,0.037963867,0.0014591217,0.012382507,0.035491943,-0.027648926,0.013938904,0.017059326,0.050628662,0.014060974,-0.022460938,-0.00072431564,-0.0071907043,-0.025268555,-0.0116119385,0.034698486,0.020095825,-0.048675537,0.036956787,-0.037994385,0.0009889603,0.07763672,0.0079422,-0.006088257,0.009475708,0.03540039,-0.06225586,0.037322998,-0.015960693,0.015670776,-0.029922485,0.029846191,0.04522705,-0.013290405,-0.0044784546,-0.06439209,0.034729004,0.045928955,0.017913818,-0.012382507,-0.022705078,0.017044067,-0.03579712,0.034698486,-0.04168701,-0.03543091,0.035614014,-0.021453857,0.0154800415,-0.0013542175,-0.0018672943,-0.026641846,0.01234436,0.009590149,-0.0135650635,0.052093506,-0.051879883,0.01399231,-0.011482239,0.0012311935,0.010421753,-0.0014772415,-0.013282776,0.03778076,-0.021194458,0.05227661,-0.05117798,0.01033783,0.012069702,-0.026641846,0.09118652,0.007663727,-0.012832642,0.042419434,-0.0036144257,-0.02407837,0.010124207,0.021148682,-0.017044067,0.018005371,0.012397766,-0.040100098,0.058288574,-0.004650116,0.00944519,0.011436462,0.01928711,0.014213562,0.03479004,-0.0063209534,-0.022109985,0.02571106,-0.01713562,-0.018417358,0.054626465,-0.0073509216,0.0066986084,0.0015735626,-0.048034668,0.012290955,0.0048179626,-0.00932312,0.015548706,-0.017807007,-0.013809204,-0.045074463,-0.04611206,9.483099e-05,0.008720398,0.0003387928,0.026046753,0.0072669983,-0.004142761,0.024459839,0.027420044,0.054992676,0.038513184,-0.014030457,-0.022109985,-0.044921875,0.0131073,-0.014877319,-0.021392822,-0.035064697,-0.019561768,0.00504303,-0.024993896,0.0068359375,0.04852295,-0.026306152,0.01739502,0.005924225,-0.03390503,0.007255554,0.001004219,-0.067871094,-0.031921387,0.04876709,0.00894165,-0.0051002502,0.013900757,0.0070610046,-0.0017414093,0.013038635,-0.007499695,0.033233643,0.018707275,0.008407593,-0.009719849,-0.054870605,-0.026504517,-0.05343628,0.036987305,0.00056552887,-0.05581665,-0.06439209,0.04095459,0.027420044,-0.013931274,0.0035572052,0.0034294128,0.012870789,-0.011619568,-0.034606934,-0.010650635,0.012084961,0.008758545,0.03024292,0.004711151,-0.0051231384,-0.013587952,0.00064373016,-0.019302368,0.03286743,-0.014976501,-0.04510498,0.022216797,-0.016937256,0.024856567,-0.016448975,-0.014404297,-0.062805176,0.036499023,-0.012168884,0.018692017,-0.016525269,0.0060272217,0.028579712,-0.00579834,0.0056991577,-0.0076179504,0.013145447,0.0031528473,-0.029388428,-0.008239746,0.01864624,-0.005771637,-0.08099365,-0.021850586,0.0003695488,-0.028274536,-0.020370483,0.0082473755,-0.025283813,-0.012214661,-0.029510498,0.037872314,0.012260437,-0.02079773,-0.017990112,-0.0025196075,-0.023025513,0.02279663,0.033691406,0.011436462,-0.018356323,0.020553589,-0.010910034,0.0013408661,-0.02142334,-0.04522705,-0.002401352,-0.06137085,0.00077676773,0.028717041,-0.019119263,0.0036087036,-0.003332138,0.019836426,-0.026382446,-0.0134887695,-0.009719849,-0.00034570694,-0.004623413,0.014511108,0.056243896,0.033233643,0.016479492,0.028549194,0.016525269,0.034484863,0.0052871704,0.008392334,0.005718231,-0.0054397583,-0.01600647,0.0037441254,0.03488159,-0.0035438538,0.0059776306,0.021347046,-0.026519775,0.01436615,0.009178162,-0.005836487,0.0041542053,0.0005507469,-0.029571533,0.012016296,-0.022659302,0.0041275024,0.0129852295,-0.014328003,-0.017822266,0.021011353,-0.026473999,0.019622803,-0.036254883,0.018844604,-0.002204895,-0.02281189,0.010650635,-0.028457642,-0.007247925,-0.008834839,-0.019378662,-0.018875122,0.018112183,0.017181396,-0.05142212,0.0069847107,0.0027675629,-0.0034370422,0.005580902,-0.01474762,0.03390503,-0.01499176,-0.0390625,0.03564453,0.023910522,0.03466797,-0.045074463,0.03768921,-0.0050735474,0.00045228004,0.005382538,0.03125,-0.030914307,-0.00032043457,0.0031490326,0.040252686,0.00037837029,-0.0035915375,-0.03062439,0.007095337,0.022613525,0.018508911,-0.011993408,-0.031021118,-0.021621704,-0.021697998,0.029144287,-0.015182495,0.026748657,-0.023132324,0.054473877,0.020828247,-0.000166893,0.010948181,-0.0115737915,-0.029052734,0.0362854,-0.0027942657,-0.10852051,0.00907135,-0.01612854,0.050750732,-0.004047394,-0.012931824,-0.04309082,-0.039001465,-0.0009455681,0.009246826,0.030471802,-0.02684021,-0.00047135353,-0.029693604,0.003162384,-0.01474762,-0.03677368,0.021026611,0.0050582886,-0.0051193237,-0.009239197,-0.036895752,0.029693604,-0.004711151,-0.06414795,-0.025970459,0.028381348,0.0066719055,-0.035308838,0.0031738281,0.0008511543,0.003293991,0.02116394,-0.03540039,-0.0045051575,0.016693115,-0.009010315,0.005554199,-0.0112838745,-0.022766113,0.00554657,-0.010406494,-0.031173706,0.018447876,-0.0011177063,0.017303467,-0.008300781,-0.00029420853,0.0033454895,-0.029663086,-0.04953003,-0.0034294128,0.010635376,-0.022537231,0.0029258728,0.0003361702,-0.007411957,0.040161133,0.012252808,0.0072631836,0.028244019,-0.042297363,-0.011184692,-0.023345947,-0.0050811768,0.027435303,0.03189087,-0.0109939575,-0.022537231,0.004634857,-0.017929077,-0.0049819946,-0.03173828,0.0013904572,0.012786865,0.051635742,-0.01586914,-0.020050049,-0.016479492,0.029144287,0.017822266,0.008003235,0.020507812,0.041259766,0.021743774,-0.0007390976,0.012008667,0.031677246,0.016479492,-0.028167725,-0.019180298,0.011665344,0.01953125,-0.018722534,-0.02709961,0.01889038,0.014289856,0.027908325,-0.07751465,0.010231018,0.024917603,0.023757935,-0.02999878,-0.020568848,0.037506104,0.045013428,0.0065078735,0.0021858215,-0.03866577,0.034362793,0.008506775,0.0069770813,0.013900757,-0.036224365,0.0030593872,-0.0001591444,0.006214142,0.026367188,0.011405945,0.016357422,0.00056552887,0.017593384,-0.019302368,0.047424316,-0.036895752,0.03543091,0.0040893555,-0.03201294,0.03717041,0.02949524,-0.018554688,0.01600647,0.028320312,0.009605408,-0.019454956,0.017913818,-0.04473877,-0.0016460419,0.0090789795,-0.053894043,0.014846802,-0.006450653,0.0026512146,0.002325058,-0.038238525,0.01914978,0.03314209,-0.005592346,-0.017578125,0.005935669,0.021118164,-0.011405945,-0.0031433105,-0.00868988,-0.002576828,-0.032409668,0.040496826,-0.031021118,-0.03439331,-0.017303467,-0.03149414,-0.009773254,0.00415802,0.036346436,0.0075263977,-0.008003235,0.013435364,0.022888184,-0.02168274,0.009346008,-0.016555786,-0.033843994,-0.008506775,0.04916382,0.017044067,0.03274536,0.019439697,-0.004032135,-0.007347107,-0.012298584,-0.0209198,0.03186035,-0.0008940697,-0.019226074,0.007671356,0.019348145,0.017333984,0.035858154,0.04901123,0.024642944,0.02458191,0.020187378,-0.009063721,0.016342163,-0.008575439,0.011650085,0.0070610046,-0.019866943,0.009025574,0.022445679,0.0041999817,-0.02168274,0.011764526,-0.031280518,-0.04360962,-0.016235352,-0.045532227,-0.016479492,0.04598999,0.0287323,0.024169922,-0.028762817,-0.010910034,-0.03201294,0.007217407,-0.010437012,0.0061073303,0.01638794,-0.01436615,-0.005592346,-0.0019226074,0.008598328,-0.00047254562,0.0048828125,-0.021759033,-0.011451721,-0.0024299622,-0.00390625,0.013618469,0.0017166138,-0.016983032,-0.02357483,0.0024204254,0.004272461,-0.0005598068,-0.03201294,0.011909485,-0.006652832,-0.0079193115,0.0010681152,0.015045166,-0.0069122314,0.02279663,0.00390625,-0.014305115,0.0073394775,-0.031066895,-0.020019531,0.010528564,-0.031799316,-0.031799316,0.012763977,-0.010215759,-0.011703491,-0.057769775,-0.014640808,-0.044403076,-0.0037441254,-0.03768921,0.030700684,0.0102005005,-0.038024902,0.040771484,-0.0020961761,-0.030960083,0.019836426,-0.025390625,0.013694763,-0.010108948,-0.00434494,0.03857422,-0.004825592,8.8870525e-05,-0.04534912,-0.030212402,-0.0038318634,-0.010307312,-0.010795593,0.022445679,0.01109314,-0.0006132126,0.01474762,0.02545166,0.0045547485,0.008399963,-0.017227173,-0.010101318,-0.038879395,0.0034236908,0.032592773,0.020248413,0.040649414,-0.005962372,0.026367188,0.00982666,0.030731201,-0.034423828,-0.038085938,0.025512695,-0.018859863,0.044830322,-0.0073509216,0.012992859,-0.019760132,-0.030960083,0.0124435425,0.028457642,0.0049057007,-0.014884949,-0.0046958923,-0.0385437,-0.009483337,-0.015182495,-0.002023697,0.021530151,-0.014808655,-0.0050735474,0.015106201,0.0077590942,-0.018051147,-0.013145447,0.043273926,0.006706238,0.028884888,-0.02154541,-0.013801575,-0.064453125,0.041168213,0.0069503784,0.030471802,0.026947021,-0.045928955,0.008514404,0.0076522827,0.04916382,0.019897461,-0.009887695,-0.0058898926,-0.015052795,0.028793335,-0.009262085,-0.022338867,0.009819031,0.037719727,0.04220581,0.016464233,0.022109985,-0.03201294,-0.005897522,0.02470398,0.019699097,-0.028213501,0.018585205,0.011871338,-0.005935669,0.008132935,-0.01737976,-0.04220581,-0.016403198,-0.016830444,0.00774765,0.031341553,-0.0110321045,0.014533997,-0.0099105835,-0.014137268,0.0039749146,-0.006893158,-0.020523071,-0.038085938,-0.041625977,-0.0056114197,-0.008399963,-0.013694763,0.0020923615,-0.0063285828,-0.013587952,-0.01096344,-0.025146484,0.023025513,0.01687622,0.016464233,-0.016479492,-0.020568848,-0.023971558,0.010643005,0.0007419586,0.009101868,-0.013549805,0.0284729,-0.008346558,-0.0067100525,0.00573349,0.04071045,0.028945923,0.0018863678,-0.016601562,0.004764557,-0.007865906,0.017654419,0.035858154,0.0040130615,-0.007835388,-0.012039185,0.0025806427,-0.04006958,-0.028793335,-0.04019165,-0.0059814453,0.02029419,0.011726379,-0.010421753,0.016143799,0.031585693,0.0056915283,0.005958557,-0.001449585,-0.043762207,0.022842407,-0.009315491,0.009963989,-0.004055023,-0.029388428,0.00957489,0.023330688,-0.020324707,-0.042541504,-0.01739502,-0.0050315857,0.01687622,-0.026351929,0.03704834,-0.00037884712,-0.00046038628,0.0009636879,0.0034103394,0.012901306,-0.037139893,-0.00459671,0.013824463,-0.031021118,0.0009880066,0.03768921,-0.014060974,-0.020721436,0.00056505203,0.0008196831,-0.01285553,0.07293701,-0.025741577,7.1287155e-05,0.021469116,-0.018615723,-0.0031738281,-0.012466431,0.016082764,-0.018508911,0.007675171,-0.0124053955,0.009208679,0.010032654,-0.00014615059,0.012054443,0.039916992,-0.0064048767,0.021759033,0.0040016174,-0.0006303787,0.003698349,0.009254456,0.0047836304,-0.0067443848,-0.04058838,-0.036224365,0.031341553,0.0010690689,0.024398804,0.014175415,0.006122589,-0.0060195923,0.03942871,0.012931824,-0.05178833,0.0059776306,-0.041870117,0.008460999,0.030914307,0.021331787,-0.02468872,0.013900757,0.032226562,-0.0075416565,0.001958847,0.0135650635,0.0059394836,-0.03967285,-0.013694763,0.0032844543,-0.023803711,-0.0031547546,-0.014572144,0.0032405853,-0.021194458,0.0028686523,0.009506226,-0.0022716522,0.013008118,-0.009918213,0.020874023,-0.0061912537,-0.00057554245,-0.011856079,0.0015611649,-0.015289307,0.012931824,0.019546509,0.0155181885,0.005252838,0.019485474,-0.0054779053,-0.009849548,-0.007423401,-0.0067443848,-0.036102295,0.025772095,-0.007972717,-0.007709503,-0.005596161,-0.002462387,0.035369873,0.025863647,-0.04156494,-0.0032920837,-0.043273926,0.012275696,0.0345459,0.029922485,-0.016494751,-0.01626587,0.036010742,-0.007385254,0.0107803345,-0.004562378,0.016067505,-0.026367188,0.006679535,-0.008216858,-0.014312744,0.014732361,-0.010826111,-0.039398193,0.016662598,-0.0011529922,-0.0044288635,-0.044921875,-0.012313843,-0.00957489,0.008308411,0.01625061,0.05493164,-0.021408081,-0.024505615,0.017578125,-0.038848877,-0.019943237,-0.017578125,0.005241394,0.013626099,0.01436615,-0.0034828186,0.022964478,-0.032165527,-0.0046081543,-0.0016269684,0.024597168,0.04232788,0.0069503784,0.044036865,0.019729614,0.021514893,0.028686523,0.017913818,0.030685425,-0.007663727,0.020965576,0.0020046234,-0.026000977,0.020080566,-0.029510498,0.008651733,-0.00573349,-0.016296387,0.0003311634,0.004272461,0.04232788,0.01638794,-0.01083374,0.0079193115,-0.026748657,-0.007507324,-0.014572144,-0.022445679,-0.00066423416,0.006958008,0.055664062,0.04574585,0.008781433,0.021499634,0.0018787384,0.0021533966,-0.024017334,-0.022354126,0.014961243,0.029724121,0.0073661804,-0.027679443,0.017211914,0.010116577,-0.011756897,-0.027282715,-0.03036499,-0.01802063,0.014976501,0.0021514893,0.0016489029,-0.026123047,0.033447266,0.009170532,-0.027801514,-0.010398865,-0.036834717,-0.019042969,-0.025314331,0.013160706,0.015472412,-0.0019454956,0.028015137,-0.029174805,0.0075416565,-0.00881958,-0.022872925,-0.016189575,-0.0004916191,-0.016906738,0.013885498,-0.020553589,-0.0124435425,0.0074424744,0.017990112,-0.0015773773,0.013511658,0.0022888184,0.015434265,-0.015342712,-0.006126404,0.020645142,0.027572632,0.030395508,0.033569336,-0.016052246,-0.02999878,-0.03778076,0.0014743805,-0.0068359375,-0.02532959,0.0053138733,-0.023284912,-0.017486572,0.03225708,-0.035614014,-0.014404297,-0.012260437,-0.021514893,0.00907135,0.033050537,-0.02154541,-0.010536194,-0.009132385,-0.013885498,0.015220642,-0.014434814,-0.014793396,0.009681702,-0.0027198792,-0.006088257,-0.005569458,-0.003917694,0.022277832,0.019256592,0.01763916,-0.0039024353,-0.011962891,-0.0034008026,-0.027618408,0.004676819,0.056121826,-0.005973816,0.030258179,-0.03338623,0.021438599,0.012077332,-0.0262146,-0.031341553,-0.029281616,0.01991272,-0.03237915,0.013885498,-0.035003662,-0.02760315,0.027755737,0.015014648,-0.012237549,0.0021133423,0.006149292,0.020370483,-0.014602661,-0.0067481995,-0.02218628,-0.0051956177,0.0040245056,-0.0068092346,-0.016418457,-0.017440796,-0.019973755,-0.022247314,0.041656494,0.039916992,0.0036411285,-0.002023697,-0.0362854,-0.033966064,-0.023864746,0.00819397,0.026062012,-0.04324341,-0.008552551,-0.005420685,0.013198853,0.011222839,-0.021347046,0.019500732,-0.012321472,0.03540039,0.022994995,-0.006828308,0.0037574768,0.017471313,0.01802063,0.0063934326,0.010612488,-0.0028839111,-0.022735596,-0.027755737,0.0045700073,-0.008598328,0.0028152466,-0.008735657,0.019210815,-0.021392822,0.0070991516,-0.012237549,0.0101623535,0.009819031,-0.023513794,0.025497437,0.030181885,-0.0070533752,0.04437256,0.028686523,-0.016204834,0.008102417,0.008361816,-0.015235901,-0.012619019,-0.019088745,-0.0052490234,0.026947021,0.022247314,-0.024124146,-0.027832031,0.029571533,-0.003993988,0.06048584,-0.022018433,-0.025512695,-0.035736084,-0.030212402,-0.038513184,-0.011604309,0.025421143,0.0013990402,0.008308411,0.008262634,0.041625977,0.028625488,0.016174316,0.015609741,0.022064209,-0.013305664,0.006198883,-0.023620605,0.0026378632,-0.044952393,0.01751709,0.03036499,-0.017181396,0.0018444061,0.0135269165,-0.01235199,-0.021987915,-0.011009216,0.014640808,-0.022262573,0.068603516,-0.0013790131,0.015975952,0.04321289,-0.0027503967,-0.021697998,-0.0014457703,-0.020889282,0.010314941,-0.003868103,-0.016555786,-0.009468079,0.01626587,-0.0107421875,-0.028945923,0.028884888,-0.016845703,0.00059986115,-0.015602112,-0.017837524,-0.010215759,-0.025909424,0.014381409,-0.021575928]"
