id,collection_id,embedding,document,cmetadata,resource_id
8fd946ba-5ef2-45aa-a27f-f87f7137f092,ca1a068a-8012-4e71-8772-115e71ca0d46,"[0.023635864,-0.012329102,0.04638672,0.051208496,-0.022277832,0.028381348,0.016815186,0.029449463,-0.031707764,0.008117676,0.05441284,-0.00579834,-0.022247314,-0.007221222,0.002128601,0.070129395,0.027252197,0.0029258728,-0.03137207,0.056488037,0.04248047,0.047210693,0.019378662,-0.017608643,-0.01878357,-0.016784668,0.059783936,0.025268555,0.032989502,0.01939392,0.014656067,-0.0027713776,-0.00699234,-0.023773193,-0.01737976,-0.0047950745,-0.0033435822,0.024291992,0.025512695,0.0053520203,-0.0010347366,0.027267456,0.021957397,-0.015991211,0.015792847,0.027816772,0.006969452,-0.011550903,0.028015137,-0.02671814,-0.044189453,0.038360596,0.038970947,0.017852783,0.015640259,0.022628784,0.00907135,0.022781372,0.01676941,-0.010269165,0.012954712,0.037628174,0.032592773,0.021469116,-0.03967285,-0.029754639,0.015571594,0.03338623,-0.03353882,-0.03857422,0.013633728,-0.011550903,-0.012794495,0.0014839172,0.002614975,-0.031555176,0.00969696,-0.011146545,-0.0050849915,-0.045043945,-0.010559082,0.0039520264,-0.031555176,0.08239746,0.0030326843,-0.0020771027,-0.05899048,0.017700195,0.0118637085,0.041534424,-0.010505676,-0.0390625,-0.024429321,0.009597778,0.03353882,0.014587402,0.00504303,0.04208374,-0.027450562,0.015113831,0.036590576,-0.0446167,-0.0067710876,0.009742737,0.057678223,-0.03805542,-0.038635254,0.02331543,-0.0059661865,-0.008850098,-0.024978638,0.026153564,-0.019760132,0.0010766983,0.021316528,-0.008163452,0.009300232,-0.050231934,0.030197144,-0.022109985,-0.023864746,0.02986145,-0.0018634796,-0.034057617,0.024856567,0.027770996,0.008003235,-0.0043792725,-0.022369385,-0.033966064,0.030548096,0.041656494,0.0135650635,-0.064453125,-0.03817749,-0.0073165894,0.017837524,-0.0047454834,-0.032196045,0.0072135925,0.025024414,-0.0009775162,0.011001587,0.018539429,-0.026535034,-0.020507812,0.031143188,0.02015686,-0.049865723,0.039886475,-0.0024642944,0.016326904,0.027542114,0.008003235,0.013587952,-0.005596161,0.004184723,-0.009475708,0.002281189,-0.030380249,0.015899658,-0.006652832,0.05517578,0.0004887581,-0.0072784424,0.0066070557,-0.034332275,0.03591919,-0.026046753,-0.020721436,-0.023590088,-0.036315918,-0.02494812,0.02078247,0.016586304,0.03652954,0.0075149536,-0.051483154,-0.043029785,0.02319336,0.0011758804,0.05645752,-0.08300781,-0.029953003,0.019165039,-0.0017356873,-0.030685425,-0.024765015,-0.01966858,-0.012962341,-0.021240234,-0.058807373,0.036376953,-0.017303467,0.062927246,-0.014282227,0.03137207,0.029586792,-0.026412964,0.04031372,-0.040222168,0.0095825195,0.023864746,-0.04034424,0.000213027,-0.06854248,0.00983429,0.012382507,0.06390381,0.0049438477,0.025772095,-0.026565552,0.047302246,0.014633179,-0.019241333,0.054138184,-0.01576233,0.009185791,0.08227539,-0.006641388,-0.017700195,-0.012519836,0.032836914,0.020874023,0.034484863,-0.042999268,0.06726074,0.0015106201,-0.045928955,-0.030822754,-0.014862061,0.0030765533,0.027496338,-0.0020389557,0.038391113,0.006389618,-0.04550171,0.0124435425,-0.0016145706,-0.03201294,0.051635742,0.0004389286,-0.016403198,-0.0046691895,-0.0008854866,0.027740479,-0.0037021637,-0.060577393,-0.04776001,-0.033294678,0.00749588,0.002708435,0.032562256,-0.016403198,0.0071983337,-0.051757812,0.040039062,-0.043548584,-0.019760132,0.03982544,-0.016098022,-0.014884949,0.017608643,-0.016937256,0.0181427,0.029525757,-0.008125305,-0.01864624,-0.028320312,-0.0057868958,-0.010231018,-0.056640625,0.043182373,0.042022705,0.029174805,0.016189575,-0.04220581,0.017440796,0.0073127747,-0.030700684,-0.0647583,-0.070495605,-0.030838013,-0.06274414,0.01159668,0.03656006,-0.036132812,0.024490356,-0.040618896,0.041503906,-0.05065918,0.021102905,0.016708374,-0.0077323914,0.014770508,-0.0048713684,-0.04144287,0.009887695,-0.007751465,0.040161133,-0.005832672,0.105163574,-0.012191772,0.03933716,-0.009887695,-0.020233154,0.048950195,-0.013587952,0.012359619,-0.011016846,-0.00047039986,-0.05154419,0.06274414,0.0011901855,-0.005268097,0.01626587,0.01751709,0.06402588,0.012054443,0.017578125,0.04043579,0.01828003,0.010818481,-0.012260437,0.033966064,0.021850586,-0.015281677,0.016433716,0.0074424744,-0.047943115,-0.027908325,-0.0046081543,0.016677856,0.033966064,-0.006881714,-0.039489746,0.038513184,0.004589081,0.06713867,-0.004322052,-0.050231934,-0.052764893,-0.0019359589,-0.0390625,-0.030059814,-0.026947021,-0.04763794,0.02053833,-0.02407837,0.051208496,0.015075684,0.027832031,-0.014350891,0.012535095,-0.029541016,-0.011459351,-0.021392822,-0.041015625,-0.005340576,0.016586304,-0.010971069,-0.046844482,0.02130127,0.06112671,-0.017349243,0.0065841675,-0.027313232,0.01133728,-0.04067993,0.006767273,0.020584106,-0.01991272,-0.006881714,0.02720642,-0.08544922,0.03564453,0.0007214546,-0.0008826256,0.036102295,0.04611206,0.014328003,-0.006954193,0.0118637085,0.016799927,0.022460938,0.026763916,0.009979248,-0.005065918,-0.012619019,-0.025558472,0.027267456,0.011520386,-0.01953125,0.014419556,-0.0053215027,0.00831604,-0.024658203,0.047576904,0.019592285,-0.056762695,0.058166504,-0.020843506,-0.018066406,-0.0067367554,-0.0077323914,-0.01663208,-0.031280518,0.004711151,0.038269043,0.013908386,-0.048065186,-0.042816162,0.029449463,0.0020389557,0.010154724,0.007774353,0.05770874,-0.013313293,-0.008323669,0.0009646416,-0.035491943,-0.017349243,-0.0029850006,-0.015144348,-0.0368042,-0.039245605,-0.014579773,-0.021987915,-0.0149002075,-0.043121338,0.0046043396,0.011688232,-0.015914917,-0.03970337,0.03164673,-0.017074585,0.01966858,-0.0020008087,0.020339966,-0.012336731,-0.017745972,0.02166748,0.022628784,-0.020874023,0.00844574,0.008377075,-0.0138168335,0.041992188,-0.042999268,-0.016174316,-0.03237915,0.0178833,0.05102539,-0.01890564,-0.01725769,0.03515625,-0.028152466,-0.0848999,0.04333496,0.009277344,0.026184082,0.036956787,0.014556885,0.014533997,-0.0033683777,0.0024681091,0.004257202,0.028198242,0.022277832,0.00806427,-0.03137207,0.026794434,-0.003616333,0.050933838,0.026290894,0.009788513,-0.02684021,-0.0026817322,0.01651001,-0.02128601,-4.4584274e-05,0.012748718,-0.0073280334,0.056396484,0.046813965,0.03845215,0.03475952,-0.003107071,0.04272461,0.04647827,-0.07635498,0.020202637,0.061920166,-0.0090408325,-0.020950317,-0.02305603,-0.017318726,-0.00374794,0.0042419434,-0.0028457642,0.049987793,-0.0071640015,-0.0071411133,0.0071258545,0.06829834,-0.061279297,0.013916016,0.016738892,0.024841309,-0.013381958,-0.0074272156,-0.02368164,0.018981934,-0.026062012,0.00082731247,0.006374359,-0.021865845,-0.032958984,-0.03060913,-0.02041626,-0.011749268,-0.0132369995,-0.00409317,0.0064888,-0.029525757,-0.06463623,-0.00015461445,0.016677856,0.010414124,0.021392822,-0.03845215,-0.03338623,-0.016143799,-0.05239868,-0.020462036,0.03390503,0.0005478859,-0.0015945435,-0.031463623,-0.047546387,0.012542725,0.030883789,0.02998352,0.00982666,0.023742676,0.0027809143,0.017333984,0.033599854,-0.014854431,-0.015487671,-0.0084991455,-0.02166748,0.041748047,-0.015182495,-0.034942627,0.009338379,-0.025375366,-0.047302246,0.019958496,0.025512695,-0.004322052,-0.016082764,-0.017684937,-0.028015137,-0.036102295,0.018371582,0.0051956177,-0.022445679,-0.047851562,0.011062622,-0.030059814,0.0146484375,0.019592285,-0.0013017654,0.024658203,0.007762909,-0.023498535,0.013206482,-0.002527237,-0.062408447,-0.028045654,-0.013267517,-0.010726929,-0.04525757,-0.02961731,0.02658081,-0.00048017502,-0.0061683655,0.032806396,0.0031356812,0.004337311,0.0017900467,-0.022064209,0.05609131,0.009567261,-0.01007843,-0.002336502,0.03692627,-0.01751709,-0.0021572113,0.012939453,-0.015365601,0.0013198853,-0.04058838,-0.005252838,-0.005771637,-0.02331543,-0.0068244934,0.021453857,0.008872986,0.003835678,0.020553589,0.0067481995,-0.035949707,-0.044311523,-0.0053253174,0.030883789,0.0039978027,-0.009750366,-0.0055770874,0.01108551,0.03375244,-0.008110046,0.009178162,0.042938232,-0.0060424805,0.012039185,-0.039215088,0.022659302,-0.013122559,-0.0256958,-0.017410278,0.02456665,0.020401001,-0.009719849,0.024307251,-0.0005812645,-0.0446167,-0.01876831,-0.009712219,0.0124435425,-0.024673462,-0.00021004677,-0.023147583,0.0071525574,0.017486572,0.008407593,0.00856781,-0.029159546,-0.014076233,-0.027572632,-0.018676758,-0.0034370422,-0.01727295,-0.012191772,-0.029129028,-0.01663208,-0.014472961,-0.0021896362,0.0046577454,-0.015602112,-0.029663086,-0.020950317,-0.0019407272,0.046325684,0.03555298,0.001156807,-0.037872314,0.033355713,-0.0078086853,0.009262085,0.03262329,0.008865356,-0.02558899,0.0048103333,-0.029449463,0.0317688,-0.014450073,0.026138306,0.03765869,-0.0008111,-0.017669678,-0.007545471,0.031921387,0.0067253113,-0.01586914,0.012268066,0.0024299622,-0.002916336,0.053771973,0.011528015,-0.059051514,-0.0032215118,-0.014678955,0.00027871132,0.0345459,-0.035186768,-0.00046873093,0.005607605,-0.10144043,-0.011779785,0.018325806,-0.0096206665,0.008079529,-0.018341064,-0.0056037903,-0.0395813,0.01864624,0.056488037,0.0037574768,0.028747559,-0.012001038,-0.02017212,0.013092041,-0.036895752,-0.027435303,-0.03366089,0.015686035,0.010421753,-0.029434204,0.014030457,0.020477295,0.0020942688,-0.026794434,0.018951416,0.011581421,0.0023212433,0.009902954,0.012031555,0.019439697,-0.00072050095,0.028320312,-0.0016641617,-0.0070152283,-0.004524231,0.031951904,0.00012898445,-0.021377563,-0.0061531067,0.01133728,-0.009498596,-0.007118225,-0.045654297,0.032714844,0.06524658,-0.0031337738,-0.024978638,0.03656006,-0.0054397583,-0.033721924,0.022064209,0.007282257,-0.0006966591,-0.013031006,-0.008224487,-0.004142761,-0.027740479,0.014465332,0.0033855438,-0.01979065,0.013587952,0.0063438416,-0.0027122498,-0.0023288727,0.0070266724,0.015113831,-0.042175293,0.01651001,0.0073928833,0.032196045,-0.01802063,0.009246826,0.036315918,0.01020813,0.00017344952,-0.014930725,-0.030563354,-0.0074157715,0.007095337,-0.0017127991,0.018295288,-0.014839172,0.02229309,0.00010561943,-0.013137817,0.026275635,0.027252197,0.0064315796,0.015838623,-0.010971069,-0.03555298,0.020721436,-0.014030457,0.0031471252,-0.01687622,-0.016204834,0.0038871765,-0.064208984,0.0050621033,0.026382446,-0.009559631,-0.019851685,0.0044555664,0.020492554,-0.0047416687,0.008338928,0.0003402233,0.0053215027,0.0065689087,-0.004386902,-0.008918762,0.0044937134,0.0036964417,-0.009384155,-0.039611816,0.001709938,-0.014724731,0.016738892,-0.037902832,0.039031982,0.051757812,0.003540039,0.02406311,0.006362915,-0.009117126,0.0129852295,0.022216797,0.014556885,2.9802322e-06,-0.004348755,0.00010544062,-0.0024795532,-0.03753662,0.008087158,0.041168213,-0.019851685,0.0032405853,0.03137207,0.01576233,-0.0022678375,0.010093689,-0.0039138794,-0.027770996,-0.025421143,0.0058174133,-0.056396484,0.04638672,-0.0096206665,0.0024642944,0.0050964355,-0.024215698,-0.004573822,0.026855469,-0.021209717,0.02508545,0.011436462,0.022399902,-0.011871338,-0.0048294067,-0.008033752,-0.011978149,-0.016464233,-0.009361267,0.017227173,-0.0048065186,-0.0690918,0.034057617,0.015014648,0.03225708,-0.027450562,0.008018494,0.026107788,-0.008758545,-0.0046195984,-0.001958847,-0.011405945,-0.0128479,0.012062073,0.032073975,-0.007949829,0.032989502,0.03213501,-0.033294678,0.008918762,0.0181427,0.029769897,-0.0039863586,-0.00086164474,-0.008171082,0.025512695,-0.01146698,0.036010742,-0.021270752,0.036102295,0.012107849,0.008056641,-0.0067825317,-0.013191223,0.040374756,-0.010726929,-0.027038574,-0.016143799,-0.0038642883,0.03616333,0.050720215,-0.017532349,-0.012283325,0.021820068,0.03656006,-0.0362854,0.019424438,0.013702393,-0.008872986,-0.006801605,0.030334473,0.018676758,0.00016748905,-0.007572174,0.023544312,0.024719238,0.0418396,-0.0054893494,0.00091838837,-0.024124146,-0.021316528,-0.016799927,0.026855469,0.01876831,0.009765625,-0.025421143,0.024124146,0.0040130615,0.050323486,0.047821045,0.030822754,0.04248047,0.018493652,-0.0022888184,0.0041618347,-0.0019044876,-0.008155823,-0.024612427,-0.008758545,-0.021224976,-0.041656494,0.042999268,-0.009155273,0.022338867,-0.023406982,0.00077199936,-0.017333984,0.04055786,0.034332275,-0.008010864,0.010635376,0.023956299,-0.0067329407,0.009208679,-0.0068588257,0.013191223,-0.009262085,-0.0031833649,0.0335083,0.026885986,0.04348755,0.01739502,0.0079422,-0.0075683594,-0.0013465881,0.026489258,-0.013473511,0.03262329,0.048339844,0.016525269,-0.003440857,-0.018463135,0.0064315796,-0.0037193298,0.013999939,-0.016815186,0.037078857,0.060394287,-0.019439697,0.015159607,-0.019577026,0.005947113,0.024993896,0.0124053955,0.012870789,-9.340048e-05,0.03375244,-0.013702393,-0.032684326,0.031585693,-0.024398804,0.01411438,0.005077362,-0.006504059,0.031021118,0.046447754,-0.0014867783,0.027740479,0.00111866,0.045196533,-0.021270752,-0.0049972534,0.016479492,-0.021835327,-0.009986877,-0.029205322,0.022094727,0.015914917,-0.0027885437,-0.039398193,0.0099105835,-0.023269653,-0.03479004,-0.031951904,-0.019973755,-0.0435791,0.029632568,-0.010566711,-0.025466919,-0.019836426,-0.0018482208,0.039642334,0.018875122,0.038085938,0.0015354156,-0.015777588,0.017654419,0.0005068779,-0.0007748604,0.021606445,0.0127334595,0.016815186,0.033966064,0.031829834,-0.038513184,0.029067993,-0.048034668,-0.0067100525,-0.03277588,0.0071029663,0.022720337,-0.0051651,-0.021453857,0.013465881,-0.02470398,-0.033355713,-0.024765015,-0.04763794,0.00023245811,0.0062217712,-0.0035171509,-0.014602661,-0.013145447,0.006816864,0.02331543,0.02267456,-0.010681152,-0.05166626,0.0041656494,-0.015930176,-0.0044136047,0.031433105,-0.014389038,0.021591187,0.010971069,-0.019927979,-0.014854431,0.008110046,-0.016052246,0.07080078,-0.009048462,0.032806396,-0.009300232,-0.016052246,0.00086832047,-0.015701294,0.040985107,0.06878662,-0.02885437,-0.0011444092,-0.01008606,0.008964539,0.009132385,-0.021026611,-0.0009918213,-0.02268982,-0.0019245148,0.012931824,-0.003967285,-0.006679535,0.0011882782,0.028686523,0.022094727,-0.018981934,0.00409317,0.007949829,0.026794434,-0.007926941,0.02734375,-0.008277893,-0.037109375,-0.0118255615,-0.00055122375,-0.003917694,0.010925293,0.00605011,0.0013637543,-0.006214142,0.0005145073,0.013465881,0.0385437,-0.049316406,-0.027038574,0.013160706,-0.001086235,-0.005470276,-0.0051612854,-0.028503418,0.01689148,0.0011873245,0.012077332,0.0099487305,0.024002075,-0.010116577,-0.020339966,0.010414124,-0.04977417,-0.024108887,-0.015014648,-0.012641907,-0.005531311,0.0031013489,0.013336182,-0.012062073,-0.005832672,0.022216797,0.020645142,0.032806396,0.003479004,-0.016448975,-0.026184082,-0.03665161,0.028335571,0.060760498,-0.0008940697,-0.020401001,0.03778076,0.05770874,0.00762558,-0.014930725,0.010437012,-0.014945984,-0.009651184,-0.012886047,-0.0015830994,-0.023880005,0.03237915,0.015304565,0.009811401,0.0017595291,-0.003227234,0.011024475,-0.017974854,-0.0028038025,-0.026275635,-0.022415161,0.01210022,-0.008934021,-0.001868248,0.01902771,-0.019622803,-0.007461548,0.008369446,-0.0032978058,-0.0027923584,-0.017929077,0.027816772,-0.0031986237,-0.007659912,0.007549286,0.002653122,0.015838623,0.01763916,0.024398804,-0.036102295,-0.008834839,0.00038051605,0.00025343895,0.0010595322,-0.0259552,0.014450073,-0.025878906,0.0095825195,0.048217773,0.007659912,0.017074585,-0.02406311,-0.013771057,0.0012178421,-0.020339966,-0.023132324,0.009170532,-0.027770996,-0.016067505,0.01600647,-0.017028809,0.01423645,0.03503418,0.014144897,-0.012382507,0.024291992,-0.032318115,0.001326561,-0.04675293,0.012382507,-0.016937256,-0.002281189,-0.013679504,0.03427124,-0.016082764,0.013839722,0.013519287,0.004886627,0.028320312,-0.043914795,0.014045715,-0.0028591156,0.0023517609,0.016174316,-0.022521973,0.008636475,0.0042686462,0.025360107,-0.023513794,0.046813965,-0.009674072,0.02520752,-0.001750946,-0.008384705,-0.008018494,-0.035705566,-0.026855469,-0.00062417984,0.01966858,0.014564514,-0.00032687187,0.051116943,-0.012123108,0.016799927,-0.025863647,0.014930725,-0.01374054,-0.0057296753,0.02558899,-0.009361267,-0.038635254,-0.010482788,-0.039520264,0.029708862,0.00096035004,-0.01449585,0.035858154,-0.033355713,0.010749817,0.025787354,-0.0107040405,-0.015434265,-0.010879517,0.022720337,-0.014297485,0.0060424805,-0.0025081635,-0.006134033,0.008743286,-0.0113220215,-0.016296387,0.0033855438,-0.008171082,0.033050537,0.011436462,-0.024658203,-0.004875183,-0.04510498,-0.025405884,0.023605347,-0.021072388,0.013031006,-0.00793457,0.012237549,-0.025405884,-0.045562744,0.022491455,-0.003791809,0.007801056,-0.01914978,-0.028778076,-0.015670776,0.022842407,-0.012214661,-0.021438599,-0.010009766,-0.017623901,-0.0110321045,-0.011703491,-0.020553589,0.014907837,0.011894226,0.015914917,0.011459351,0.033569336,-0.0022296906,0.03768921,-0.0074272156,0.0012426376,-0.018249512,-0.003967285,-0.0395813,-0.022384644,0.035583496,-0.049346924,0.02166748,0.003894806,0.04446411,0.0018014908,0.0025501251,0.0004723072,-0.051574707,0.007873535,0.027313232,0.0014181137,-0.0129852295,-0.0050849915,-0.012199402,0.023727417,-0.0068588257,0.021881104,-0.017578125,0.00642395,0.050476074,-0.004436493,-0.01965332,0.0030555725,-0.0134887695,0.01222229,-0.014411926,0.014930725,-0.022659302,0.0015764236,0.02029419,9.059906e-05,-0.0051612854,0.024520874,0.015556335,0.019134521,-0.024108887,0.019714355,0.022476196,0.008865356,0.041107178,-0.011512756,-0.025238037,-0.0102005005,0.0076942444,-0.0018920898,-0.037872314,0.025238037,-0.03439331,0.012031555,-0.004547119,-0.041229248,0.017837524,-0.0010023117,-0.0033893585,0.03616333,-0.042816162,-0.0127334595,-0.04257202,-0.025360107,-0.014907837,-0.01222229,-0.025970459,-0.0023288727,-0.046203613,-0.023498535,0.004547119,-0.007709503,-0.043518066,-0.045684814,0.02708435,0.011482239,0.02406311,-0.039245605,-0.0077552795,0.04071045,-0.018249512,0.020874023,0.028320312,0.01890564,-0.0056991577,0.011009216,-0.0017271042,0.0064353943,0.0023097992,0.0017499924,-0.013145447,0.017486572,0.012001038,0.041809082,-0.0010623932,0.032714844,-0.012420654,0.033355713,0.0066986084,-0.0236969,0.02180481,-0.007904053,-0.024993896,-0.018585205,0.019958496,-0.019180298,0.013221741,0.0579834,0.042419434,-0.009025574,-0.027297974,-0.009109497,-0.01878357,-0.004283905,0.036468506,-0.011932373,-0.050048828,-0.010551453,-0.041107178,0.0154800415,0.022918701,-0.025268555,-0.011306763,0.020324707,0.016189575,-0.003768921,-0.02999878,0.007484436,0.0037670135,-0.024124146,-0.015274048,0.003227234,0.020843506,-0.008560181,0.018051147,0.017990112,-0.015731812,0.004295349,-0.009994507,-0.010231018,0.016799927,0.005554199,-0.024536133,-0.00844574,0.007335663,-0.025161743,0.023101807,0.02229309,0.042266846,0.0041770935,0.0025749207,0.020095825,-0.026321411,0.07702637,0.00667572,-0.015686035,-0.01159668,0.00995636,-0.024261475,-0.002204895,-3.0100346e-05,0.0016231537,0.027267456,-0.04119873,-0.026794434,-0.0066452026,0.0118637085,-0.004425049,-0.016082764,-0.020568848,0.024246216,0.004901886,0.01008606,-0.035888672,-0.031463623,0.006881714,0.014274597,-0.0043792725,0.027252197,-0.00017762184,0.0052375793,-0.009315491,-0.014854431,-0.008224487,-0.0023765564,0.023498535,-0.012535095,0.018737793,0.008026123,0.00030755997,0.014282227,-0.008674622,0.027999878,-0.009979248,-0.008392334,-0.010231018,-0.010543823,0.025878906,0.023864746,-0.03274536,0.02218628,0.0099105835,-0.009750366,-0.02027893,-0.025497437,0.015419006,0.02947998,-0.001326561,-0.024154663,-0.0027637482,-0.0021133423,-0.0061912537,-0.0112838745,-0.0025634766,0.03842163,0.026412964,-0.01725769,0.011146545]","Eating Disorders
+ Pregnancy

Guidelines for
what to do

a \WK pe SG NS YS) =
SLD OTOL IG
ST SET RET RET

Before Pregnancy

e Contact your provider to make an
appointment before you conceive.

e Work with a nutritionist to create a
healthy pregnancy diet.

e Work with a counselor or therapist to
work through your disorder.

e Strive to achieve a healthy weight.

WIP IID IO
WIDOT TT LDY—QYED GD
V—QXET ST ST OTT

During Pregnancy

e Inform your doctor at prenatal
visits that you have been
struggling with an eating
disorder.

e Eat balanced meals to achieve
the healthy weight gain needed
for pregnancy.

¢ Continue to work with a
counselor.

oe \W4 VI Yh YS)
WD TTTOOLDgG

After Pregnancy

Continue to work with a
counselor to help with your
mental health.

Reach out to your family and
friends and inform them of
your eating disorder so you
can have the support
needed during the
postpartum period.

3","{""source"": {""path"": ""./knowledge_base/transcribed-infographics/Eating Disorders_NC.pdf.txt""}}",""
